"id","startHour","startWeekday","duration","clickCount","clickMinPrice","clickMaxPrice","cartCount","cartMinPrice","cartMaxPrice","cartSumPrice","onlineStatus","availability","maxVal","customerScore","accountLifetime","payments","age","addressType","lastOrder","order"
1102,12,6,333.695,9,"299.99","549.99",1,"299.99","299.99","299.99","y","completely orderable","600","417","82","6","32","1","602","n"
1103,9,6,4934.128,12,"6.9","39.99",2,"6.9","24.99","31.89","y","completely orderable","300","582","5","10","44","1","26","y"
1104,15,6,10.932,3,"39.99","39.99",1,"39.99","39.99","39.99","?","?","1000","499","98","14","35","2","7","n"
1107,16,5,314.404,3,"3.99","39.99",2,"3.99","39.99","43.98","y","completely orderable","3500","549","361","15","66","1","11","y"
1108,16,6,1804.524,16,"14.99","19.99",8,"14.99","19.99","135.92","y","completely orderable","600","562","39","9","64","1","207","y"
1111,15,7,2071.555,64,"1.0","49.95",4,"3.0","7.0","16.0","y","completely orderable","2000","507","221","14","41","2","6","y"
1112,14,6,692.493,24,"7.99","39.99",4,"19.99","39.99","104.96","y","completely orderable","600","397","13","69","35","2","52","n"
1113,21,5,557.498,43,"7.99","59.99",7,"14.99","59.99","254.94","y","completely orderable","2000","516","195","12","62","2","42","y"
1114,11,6,635.087,8,"3.99","59.95",4,"3.99","59.95","133.88","y","completely orderable","3500","545","509","14","66","2","6","y"
1116,13,5,963.569,20,"24.99","149.99",1,"69.99","69.99","69.99","y","completely orderable","600","80","117","1","38","2","42","y"
1117,18,5,1177.518,23,"9.99","129.99",6,"9.99","129.99","284.94","y","completely orderable","300","486","5","1","51","2","29","y"
1118,7,6,0,2,"24.99","29.99",2,"24.99","29.99","54.98","?","?","?","?","?","0","28","2","8","n"
1119,16,6,481.1,11,"3.99","59.99",11,"3.99","59.99","175.93","y","completely orderable","4000","530","102","7","30","2","32","y"
1120,23,5,433.255,14,"29.99","49.99",3,"29.99","49.99","109.97","y","completely orderable","600","573","17","6","41","1","161","y"
1121,11,5,22.957,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
1122,13,7,219.939,11,"24.99","24.99",3,"24.99","24.99","74.97","y","completely orderable","900","556","78","10","41","2","8","y"
1124,14,7,601.175,4,"79.99","119.99",3,"79.99","119.99","279.97","y","completely orderable","600","80","130","0","31","2","49","y"
1125,18,7,4429.86,39,"9.99","99.99",8,"9.99","99.99","336.88","y","completely orderable","300","407","337","2","48","2","51","y"
1126,8,5,1572.919,32,"29.99","54.9",7,"29.99","54.9","294.76","y","?","600","443","15","18","58","2","11","n"
1127,17,6,5056.931,35,"219.99","999.99",2,"219.99","349.99","569.98","y","completely orderable","1500","490","140","8","43","2","43","y"
1128,17,6,969.643,10,"3.99","24.99",9,"3.99","24.99","96.91","y","completely orderable","15000","516","223","38","47","2","7","y"
1130,18,5,362.283,12,"4.99","29.99",12,"4.99","29.99","189.9","y","completely orderable","600","578","210","5","33","2","203","y"
1131,14,7,267.416,16,"15.0","24.9",2,"15.0","17.95","32.95","?","?","600","532","9","7","25","2","36","n"
1132,7,7,3765.538,115,"1.0","24.99",8,"1.0","20.0","80.0","y","completely orderable","1100","452","75","134","35","2","7","y"
1133,7,7,5546.379,152,"1.95","699.99",20,"1.95","14.9","99.19","y","completely orderable","800","437","83","14","29","2","19","y"
1138,12,5,2511.239,26,"9.99","99.99",2,"74.99","79.99","154.98","y","completely orderable","5000","577","132","1","50","2","58","y"
1141,11,7,2271.872,12,"9.99","59.95",5,"9.99","59.95","162.87","y","completely orderable","4400","513","223","13","46","1","43","y"
1142,21,5,288.798,12,"49.99","129.99",1,"49.99","49.99","49.99","?","?","300","489","1","1","46","2","46","n"
1143,16,7,594.333,3,"129.0","149.0",1,"149.0","149.0","149.0","y","completely orderable","300","463","98","21","46","2","127","y"
1144,12,5,1255.844,16,"11.99","27.5",4,"11.99","19.99","64.96","y","completely orderable","1000","537","108","4","56","1","86","y"
1147,10,7,0,1,"69.99","69.99",1,"69.99","69.99","69.99","?","?","4000","568","320","9","60","2","26","n"
1148,20,6,115.704,3,"3.99","3.99",2,"3.99","3.99","7.98","y","completely orderable","1200","518","111","16","32","2","10","y"
1149,18,6,304.904,4,"3.99","449.99",3,"3.99","24.99","38.97","y","completely orderable","4000","562","27","7","57","2","70","y"
1150,21,5,67.134,4,"14.97","15.0",1,"15.0","15.0","15.0","y","completely orderable","300","478","2","3","51","1","34","n"
1151,13,7,3247.577,78,"6.99","79.99",2,"19.99","19.99","39.98","y","completely orderable","300","588","6","2","70","1","49","y"
1153,12,7,177.496,3,"15.99","74.99",1,"74.99","74.99","74.99","y","completely orderable","4500","536","327","15","48","2","159","n"
1155,15,6,4076.526,102,"3.0","99.95",13,"5.0","20.0","157.99","y","completely orderable","800","447","57","3","43","1","9","y"
1156,22,6,242.94,7,"7.0","179.99",1,"7.0","7.0","7.0","?","?","300","465","84","2","29","2","43","n"
1157,9,5,18.25,3,"59.99","59.99",1,"59.99","59.99","59.99","?","?","600","482","81","17","30","2","14","n"
1159,17,6,231.593,6,"19.99","29.99",3,"19.99","29.99","69.97","y","?","600","490","43","20","27","2","35","n"
1162,21,6,4547.375,55,"3.0","799.0",5,"3.99","17.99","67.95","y","completely orderable","3600","526","179","24","48","2","4","y"
1163,13,5,1080.186,20,"8.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","1000","376","55","0","45","2","41","n"
1164,10,7,2091.407,8,"8.99","79.99",1,"79.99","79.99","79.99","y","completely orderable","2600","499","170","15","33","2","7","n"
1165,14,7,2050.26,32,"12.99","29.99",12,"12.99","29.99","215.88","y","completely orderable","2100","487","130","7","36","2","29","y"
1166,15,7,163.511,4,"9.99","19.99",4,"9.99","19.99","62.96","y","completely orderable","4000","598","362","3","53","2","11","y"
1167,17,7,2284.762,49,"5.99","24.99",2,"8.99","12.99","21.98","y","completely orderable","4000","548","214","2","52","1","6","y"
1168,15,7,4416.393,45,"6.99","229.99",11,"6.99","229.99","451.89","y","completely orderable","2400","594","191","19","52","2","34","y"
1169,13,5,566.417,9,"4.99","22.99",1,"22.99","22.99","22.99","y","completely orderable","4000","516","141","16","49","1","34","y"
1170,13,6,636.465,27,"19.99","69.99",4,"19.99","69.99","129.96","y","completely orderable","600","469","60","4","48","2","31","y"
1173,15,6,2939.244,41,"7.99","44.99",6,"9.99","29.99","112.94","y","completely orderable","1400","520","41","8","35","1","6","n"
1175,16,5,873.798,2,"39.99","39.99",1,"39.99","39.99","39.99","y","completely orderable","300","70","10","0","60","1","339","n"
1176,16,7,1044.648,18,"3.99","19.99",7,"3.99","12.99","66.43","y","completely orderable","600","70","67","2","47","2","348","y"
1177,16,7,255.853,6,"8.99","8.99",1,"8.99","8.99","8.99","y","completely orderable","1700","449","89","18","26","2","8","y"
1178,17,7,77.967,2,"9.99","12.99",2,"9.99","12.99","22.98","y","completely orderable","2500","490","286","23","50","1","69","y"
1179,1,7,11.539,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
1182,14,6,762.76,14,"3.99","49.99",3,"3.99","19.99","43.97","y","completely orderable","800","497","336","11","50","2","21","y"
1183,14,7,1172.28,46,"3.99","54.99",5,"3.99","29.99","123.95","y","completely orderable","4000","537","269","25","53","2","9","n"
1184,7,5,2026.369,6,"3.0","3.0",1,"3.0","3.0","3.0","y","?","5000","555","317","33","50","2","10","n"
1185,8,7,2093.681,58,"8.99","49.99",8,"9.9","34.99","194.74","y","completely orderable","1500","468","37","25","44","2","7","y"
1186,16,6,1907.223,17,"3.99","24.99",7,"3.99","24.99","111.93","y","completely orderable","800","572","41","7","53","2","130","y"
1189,11,5,144.727,4,"23.99","34.99",2,"23.99","34.99","58.98","y","completely orderable","200","70","36","0","32","2","701","y"
1190,19,6,3927.122,60,"3.9","44.99",8,"6.99","44.99","144.85","y","completely orderable","300","546","5","3","31","1","110","y"
1191,20,5,1148.49,15,"16.0","49.99",3,"16.0","49.99","98.98","y","completely orderable","600","437","14","20","37","1","12","y"
1192,5,7,11.89,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","33","n"
1193,9,6,445.902,11,"5.0","9.99",1,"7.95","7.95","7.95","y","completely orderable","4500","526","223","18","57","2","12","n"
1194,20,6,2389.977,18,"9.99","19.99",3,"10.99","19.99","30.98","y","completely orderable","300","433","19","11","27","1","54","y"
1195,1,7,359.955,11,"14.99","79.99",11,"14.99","79.99","409.89","y","completely orderable","2500","462","269","6","48","2","54","y"
1196,6,5,579.846,12,"29.99","329.99",3,"29.99","299.99","374.97","y","completely orderable","900","80","93","4","42","2","31","y"
1197,18,5,246.277,7,"99.0","99.0",2,"99.0","99.0","198.0","y","completely orderable","600","423","44","11","36","1","178","n"
1198,0,7,1460.252,32,"3.99","64.99",4,"3.99","59.95","118.92","y","completely orderable","2900","509","188","11","57","2","13","y"
1199,9,7,340.133,3,"3.99","24.99",3,"3.99","24.99","44.97","y","completely orderable","3000","521","126","6","35","2","40","y"
1201,15,5,1463.308,21,"12.99","19.3",6,"12.99","19.3","109.49","y","completely orderable","5000","567","27","61","47","1","13","n"
1202,18,6,749.98,6,"19.99","19.99",1,"19.99","19.99","19.99","y","completely orderable","4000","569","134","9","43","1","29","y"
1203,13,7,3572.677,22,"4.99","34.99",3,"4.99","29.99","54.97","y","completely orderable","4000","552","223","19","69","1","34","y"
1204,16,7,1985.436,23,"8.99","54.99",2,"24.99","29.95","54.94","y","completely orderable","600","546","134","1","51","2","13","y"
1205,23,5,1290.22,17,"12.99","49.99",2,"12.99","14.99","27.98","y","completely orderable","800","567","41","3","37","2","88","y"
1208,11,6,56.006,6,"12.99","19.99",1,"12.99","12.99","12.99","?","?","300","586","6","1","43","1","202","n"
1209,9,5,155.93,6,"49.99","49.99",1,"49.99","49.99","49.99","?","?","600","417","127","8","40","1","15","n"
1210,14,6,4018.675,13,"299.99","349.99",2,"299.99","299.99","599.98","y","completely orderable","700","537","33","8","39","1","103","y"
1211,17,5,98.729,3,"9.99","9.99",1,"9.99","9.99","9.99","?","?","3000","573","361","10","64","1","94","n"
1212,19,6,450.314,12,"3.99","24.99",3,"3.99","24.99","48.97","y","completely orderable","2400","507","263","34","61","1","12","y"
1213,8,7,1062.253,20,"7.0","49.99",15,"7.0","49.99","436.86","y","completely orderable","4000","557","134","4","50","2","130","y"
1214,17,7,10057.719,190,"5.0","329.99",18,"5.0","299.99","1040.88","?","?","2700","533","76","13","32","1","123","y"
1215,8,5,994.651,53,"3.0","7.0",4,"3.0","7.0","22.0","y","completely orderable","1500","577","126","15","38","2","15","y"
1216,15,6,55.332,3,"11.99","84.99",3,"11.99","84.99","109.97","y","?","3300","511","84","20","52","1","13","n"
1219,18,5,1360.338,20,"3.99","19.99",7,"3.99","19.99","53.95","y","completely orderable","3400","531","83","28","47","1","18","y"
1220,16,6,41.583,3,"24.99","24.99",1,"24.99","24.99","24.99","y","completely orderable","3000","500","182","27","45","2","36","n"
1221,8,6,571.59,16,"17.99","59.99",2,"51.95","59.99","111.94","y","completely orderable","300","495","109","5","42","2","65","n"
1222,10,7,146.676,6,"1.0","5.0",1,"5.0","5.0","5.0","?","?","10000","521","229","22","48","2","9","n"
1223,13,6,441.391,5,"24.99","39.99",2,"24.99","39.99","64.98","y","completely orderable","4000","582","206","8","44","2","11","y"
1224,6,7,1293.471,42,"14.95","65.99",2,"24.99","29.99","54.98","y","completely orderable","2000","474","46","17","30","2","25","y"
1226,22,6,1206.111,16,"9.99","59.99",2,"9.99","29.99","39.98","y","?","200","536","62","4","42","1","33","n"
1227,12,5,10.935,1,"6.99","6.99",1,"6.99","6.99","6.99","y","completely orderable","300","537","5","0","53","1","32","n"
1228,1,7,805.76,7,"3.99","49.99",2,"3.99","42.99","46.98","y","completely orderable","300","509","123","1","34","2","14","y"
1229,14,6,255.651,3,"24.99","24.99",1,"24.99","24.99","24.99","y","completely orderable","2000","70","176","0","42","2","675","n"
1230,11,7,171.032,2,"299.99","299.99",1,"299.99","299.99","299.99","y","completely orderable","8000","482","205","24","47","2","21","y"
1231,9,5,508.891,3,"999.99","999.99",1,"999.99","999.99","999.99","y","completely orderable","3000","543","451","14","62","2","12","n"
1232,18,6,1300.997,8,"19.99","49.99",1,"29.99","29.99","29.99","y","?","300","582","9","5","47","2","11","n"
1233,8,7,74.958,4,"69.99","69.99",1,"69.99","69.99","69.99","?","?","1300","533","219","13","51","1","7","n"
1234,20,5,1802.443,15,"44.99","99.99",2,"49.99","89.99","139.98","?","?","1600","588","44","13","27","1","18","n"
1235,17,6,1664.402,39,"12.99","79.95",7,"19.99","54.99","252.93","y","completely orderable","300","464","124","2","21","2","13","y"
1236,18,7,1250.929,36,"9.99","47.99",8,"9.99","19.99","95.92","y","completely orderable","600","523","64","0","38","2","263","y"
1238,21,5,214.919,2,"29.99","299.99",2,"29.99","299.99","329.98","y","completely orderable","4000","559","140","14","43","2","21","n"
1239,11,7,271.63,1,"69.99","69.99",1,"69.99","69.99","69.99","y","completely orderable","3000","511","79","17","29","2","10","y"
1240,12,7,1935.851,69,"6.99","49.95",10,"9.99","34.95","181.87","y","completely orderable","1600","525","122","4","41","2","67","y"
1241,9,5,62.002,8,"14.99","14.99",2,"14.99","14.99","29.98","?","?","5500","524","118","63","37","1","11","n"
1243,19,6,162.444,3,"32.99","32.99",1,"32.99","32.99","32.99","?","?","300","462","222","17","40","2","28","n"
1244,20,5,1404.905,41,"29.99","99.99",3,"53.99","99.99","213.97","?","?","1200","548","33","6","33","2","44","n"
1245,20,6,18.29,3,"29.99","29.99",1,"29.99","29.99","29.99","?","?","300","597","9","1","30","2","60","n"
1246,18,6,7501.618,180,"9.99","899.99",3,"69.99","299.99","458.97","?","?","800","478","118","4","44","2","207","y"
1247,16,6,1618.932,20,"3.99","249.99",4,"3.99","199.99","228.96","y","completely orderable","1600","482","155","9","40","2","5","y"
1248,9,7,1192.654,52,"7.0","59.99",14,"9.99","59.99","414.82","y","completely orderable","4000","548","110","30","30","1","5","y"
1249,12,7,1174.989,15,"69.99","199.0",2,"84.49","99.99","184.48","y","completely orderable","3000","509","149","17","59","2","8","n"
1250,9,7,608.933,14,"9.99","79.99",2,"9.99","35.0","44.99","?","?","1500","557","214","4","82","2","116","n"
1251,20,5,494.626,10,"3.99","39.99",8,"3.99","39.99","106.92","y","completely orderable","4000","577","320","4","64","1","152","y"
1252,11,6,90.147,4,"19.99","22.99",4,"19.99","22.99","85.96","y","?","600","70","49","0","30","1","4","n"
1254,17,5,2018.658,11,"19.99","59.99",4,"19.99","59.99","199.96","y","completely orderable","3100","551","371","17","59","2","12","y"
1255,16,6,1848.975,21,"3.99","29.99",5,"3.99","29.99","78.76","y","completely orderable","9000","521","100","14","37","2","24","y"
1256,8,7,344.251,10,"34.99","59.95",3,"49.99","59.95","169.89","y","completely orderable","600","501","8","2","33","2","9","y"
1257,11,6,946.967,19,"3.0","15.0",2,"3.0","15.0","18.0","y","completely orderable","12000","508","197","288","58","1","4","y"
1258,9,5,713.105,39,"4.99","49.99",13,"4.99","49.99","255.71","y","completely orderable","3000","512","214","20","40","2","17","y"
1259,13,5,857.315,13,"29.99","189.99",2,"29.99","159.99","189.98","y","completely orderable","800","447","84","10","28","1","271","y"
1260,22,5,3901.414,37,"79.99","399.99",3,"79.99","99.99","279.97","y","completely orderable","300","388","37","11","34","1","21","y"
1261,9,6,5703.718,54,"15.99","59.99",5,"16.99","39.99","114.95","y","completely orderable","600","70","56","2","39","2","10","y"
1263,18,7,882.828,41,"12.99","59.99",11,"12.99","59.99","282.89","?","?","600","519","207","8","34","2","29","n"
1264,17,7,270.136,5,"17.99","29.99",5,"17.99","29.99","125.95","y","completely orderable","2500","485","206","9","28","2","30","y"
1265,12,5,137.346,7,"14.99","25.2",3,"14.99","25.2","55.18","y","completely orderable","300","521","84","3","51","1","137","y"
1266,17,7,567.169,15,"6.99","19.99",2,"9.99","16.8","26.79","?","?","600","562","75","3","64","1","212","n"
1267,16,7,523.743,10,"49.99","49.99",5,"49.99","49.99","249.95","y","completely not orderable","300","524","72","0","42","2","495","y"
1268,11,7,4368.591,69,"19.99","22.99",3,"19.99","22.99","62.97","y","completely orderable","2700","422","128","7","35","2","109","y"
1269,16,7,3151.766,35,"9.99","49.99",5,"17.99","44.99","147.95","y","completely orderable","2500","582","383","14","71","1","77","y"
1270,9,7,438.861,6,"19.99","19.99",2,"19.99","19.99","39.98","y","completely orderable","600","546","16","17","27","2","190","y"
1271,13,6,0,2,"15.0","15.0",2,"15.0","15.0","15.0","?","?","4000","524","54","6","56","2","33","n"
